time,.name,.pose,.twist
1970/01/01/09:00:47.820000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146541820476
  y: -0.0155864582583
  z: 0.381974066429
orientation: 
  x: 0.00199769601645
  y: 0.000469083492392
  z: 0.0778552513691
  w: 0.996962561486]",[]
1970/01/01/09:00:47.830000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146541820476
  y: -0.0155864582583
  z: 0.381974066429
orientation: 
  x: 0.00199769601645
  y: 0.000469083492392
  z: 0.0778552513691
  w: 0.996962561486]",[]
1970/01/01/09:00:47.840000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0143975137975
  y: -0.0150100383393
  z: 0.382065048164
orientation: 
  x: 0.000738760256209
  y: 0.000106654479476
  z: 0.0780133830649
  w: 0.996952032407]",[]
1970/01/01/09:00:47.850000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0143975137975
  y: -0.0150100383393
  z: 0.382065048164
orientation: 
  x: 0.000738760256209
  y: 0.000106654479476
  z: 0.0780133830649
  w: 0.996952032407]",[]
1970/01/01/09:00:47.860000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0143975137975
  y: -0.0150100383393
  z: 0.382065048164
orientation: 
  x: 0.000738760256209
  y: 0.000106654479476
  z: 0.0780133830649
  w: 0.996952032407]",[]
1970/01/01/09:00:47.870000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0143975137975
  y: -0.0150100383393
  z: 0.382065048164
orientation: 
  x: 0.000738760256209
  y: 0.000106654479476
  z: 0.0780133830649
  w: 0.996952032407]",[]
1970/01/01/09:00:47.880000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0143975137975
  y: -0.0150100383393
  z: 0.382065048164
orientation: 
  x: 0.000738760256209
  y: 0.000106654479476
  z: 0.0780133830649
  w: 0.996952032407]",[]
1970/01/01/09:00:47.890000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146088138995
  y: -0.0159027913005
  z: 0.382086673819
orientation: 
  x: 0.00148800236324
  y: 0.000220479893447
  z: 0.0780166211134
  w: 0.9969509236]",[]
1970/01/01/09:00:47.900000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146088138995
  y: -0.0159027913005
  z: 0.382086673819
orientation: 
  x: 0.00148800236324
  y: 0.000220479893447
  z: 0.0780166211134
  w: 0.9969509236]",[]
1970/01/01/09:00:47.910000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146088138995
  y: -0.0159027913005
  z: 0.382086673819
orientation: 
  x: 0.00148800236324
  y: 0.000220479893447
  z: 0.0780166211134
  w: 0.9969509236]",[]
1970/01/01/09:00:47.920000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146088138995
  y: -0.0159027913005
  z: 0.382086673819
orientation: 
  x: 0.00148800236324
  y: 0.000220479893447
  z: 0.0780166211134
  w: 0.9969509236]",[]
1970/01/01/09:00:47.930000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146088138995
  y: -0.0159027913005
  z: 0.382086673819
orientation: 
  x: 0.00148800236324
  y: 0.000220479893447
  z: 0.0780166211134
  w: 0.9969509236]",[]
1970/01/01/09:00:47.940000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151667361588
  y: -0.0181697758296
  z: 0.382014371169
orientation: 
  x: 0.00413469036568
  y: 0.000661017434601
  z: 0.0780136197413
  w: 0.996943500168]",[]
1970/01/01/09:00:47.950000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151667361588
  y: -0.0181697758296
  z: 0.382014371169
orientation: 
  x: 0.00413469036568
  y: 0.000661017434601
  z: 0.0780136197413
  w: 0.996943500168]",[]
1970/01/01/09:00:47.960000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151667361588
  y: -0.0181697758296
  z: 0.382014371169
orientation: 
  x: 0.00413469036568
  y: 0.000661017434601
  z: 0.0780136197413
  w: 0.996943500168]",[]
1970/01/01/09:00:47.970000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151667361588
  y: -0.0181697758296
  z: 0.382014371169
orientation: 
  x: 0.00413469036568
  y: 0.000661017434601
  z: 0.0780136197413
  w: 0.996943500168]",[]
1970/01/01/09:00:47.980000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151667361588
  y: -0.0181697758296
  z: 0.382014371169
orientation: 
  x: 0.00413469036568
  y: 0.000661017434601
  z: 0.0780136197413
  w: 0.996943500168]",[]
1970/01/01/09:00:47.990000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146425892866
  y: -0.0199916048148
  z: 0.382069750226
orientation: 
  x: 0.00622149862857
  y: -0.000216546824656
  z: 0.0780597510913
  w: 0.996929245896]",[]
1970/01/01/09:00:48.000000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146425892866
  y: -0.0199916048148
  z: 0.382069750226
orientation: 
  x: 0.00622149862857
  y: -0.000216546824656
  z: 0.0780597510913
  w: 0.996929245896]",[]
1970/01/01/09:00:48.010000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146425892866
  y: -0.0199916048148
  z: 0.382069750226
orientation: 
  x: 0.00622149862857
  y: -0.000216546824656
  z: 0.0780597510913
  w: 0.996929245896]",[]
1970/01/01/09:00:48.020000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146425892866
  y: -0.0199916048148
  z: 0.382069750226
orientation: 
  x: 0.00622149862857
  y: -0.000216546824656
  z: 0.0780597510913
  w: 0.996929245896]",[]
1970/01/01/09:00:48.030000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0146425892866
  y: -0.0199916048148
  z: 0.382069750226
orientation: 
  x: 0.00622149862857
  y: -0.000216546824656
  z: 0.0780597510913
  w: 0.996929245896]",[]
1970/01/01/09:00:48.040000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0163243294381
  y: -0.0197802189892
  z: 0.382014734405
orientation: 
  x: 0.00586679278268
  y: 0.00198826833874
  z: 0.0777217603395
  w: 0.996955844309]",[]
1970/01/01/09:00:48.050000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0163243294381
  y: -0.0197802189892
  z: 0.382014734405
orientation: 
  x: 0.00586679278268
  y: 0.00198826833874
  z: 0.0777217603395
  w: 0.996955844309]",[]
1970/01/01/09:00:48.060000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0163243294381
  y: -0.0197802189892
  z: 0.382014734405
orientation: 
  x: 0.00586679278268
  y: 0.00198826833874
  z: 0.0777217603395
  w: 0.996955844309]",[]
1970/01/01/09:00:48.070000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0163243294381
  y: -0.0197802189892
  z: 0.382014734405
orientation: 
  x: 0.00586679278268
  y: 0.00198826833874
  z: 0.0777217603395
  w: 0.996955844309]",[]
1970/01/01/09:00:48.080000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0149724548234
  y: -0.0200867166492
  z: 0.381983041112
orientation: 
  x: 0.00602532560857
  y: 0.000218946850539
  z: 0.0781788860479
  w: 0.996921114878]",[]
1970/01/01/09:00:48.090000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0149724548234
  y: -0.0200867166492
  z: 0.381983041112
orientation: 
  x: 0.00602532560857
  y: 0.000218946850539
  z: 0.0781788860479
  w: 0.996921114878]",[]
1970/01/01/09:00:48.100000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0149724548234
  y: -0.0200867166492
  z: 0.381983041112
orientation: 
  x: 0.00602532560857
  y: 0.000218946850539
  z: 0.0781788860479
  w: 0.996921114878]",[]
1970/01/01/09:00:48.110000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0149724548234
  y: -0.0200867166492
  z: 0.381983041112
orientation: 
  x: 0.00602532560857
  y: 0.000218946850539
  z: 0.0781788860479
  w: 0.996921114878]",[]
1970/01/01/09:00:48.120000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0155331098682
  y: -0.0205561481561
  z: 0.381903204045
orientation: 
  x: 0.00651951726759
  y: 0.000884143845558
  z: 0.078118111814
  w: 0.996922401589]",[]
1970/01/01/09:00:48.130000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0155331098682
  y: -0.0205561481561
  z: 0.381903204045
orientation: 
  x: 0.00651951726759
  y: 0.000884143845558
  z: 0.078118111814
  w: 0.996922401589]",[]
1970/01/01/09:00:48.140000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0155331098682
  y: -0.0205561481561
  z: 0.381903204045
orientation: 
  x: 0.00651951726759
  y: 0.000884143845558
  z: 0.078118111814
  w: 0.996922401589]",[]
1970/01/01/09:00:48.150000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0155331098682
  y: -0.0205561481561
  z: 0.381903204045
orientation: 
  x: 0.00651951726759
  y: 0.000884143845558
  z: 0.078118111814
  w: 0.996922401589]",[]
1970/01/01/09:00:48.160000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151889689474
  y: -0.0208945220822
  z: 0.381946436479
orientation: 
  x: 0.0067395539907
  y: 0.000446247499927
  z: 0.0783557464337
  w: 0.996902581136]",[]
1970/01/01/09:00:48.170000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151889689474
  y: -0.0208945220822
  z: 0.381946436479
orientation: 
  x: 0.0067395539907
  y: 0.000446247499927
  z: 0.0783557464337
  w: 0.996902581136]",[]
1970/01/01/09:00:48.180000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0151889689474
  y: -0.0208945220822
  z: 0.381946436479
orientation: 
  x: 0.0067395539907
  y: 0.000446247499927
  z: 0.0783557464337
  w: 0.996902581136]",[]
1970/01/01/09:00:48.190000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0160628574622
  y: -0.021141865284
  z: 0.381937184432
orientation: 
  x: 0.00688254894782
  y: 0.00153776870346
  z: 0.0781075282377
  w: 0.9969199967]",[]
1970/01/01/09:00:48.200000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0160628574622
  y: -0.021141865284
  z: 0.381937184432
orientation: 
  x: 0.00688254894782
  y: 0.00153776870346
  z: 0.0781075282377
  w: 0.9969199967]",[]
1970/01/01/09:00:48.210000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0160628574622
  y: -0.021141865284
  z: 0.381937184432
orientation: 
  x: 0.00688254894782
  y: 0.00153776870346
  z: 0.0781075282377
  w: 0.9969199967]",[]
1970/01/01/09:00:48.220000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0160628574622
  y: -0.021141865284
  z: 0.381937184432
orientation: 
  x: 0.00688254894782
  y: 0.00153776870346
  z: 0.0781075282377
  w: 0.9969199967]",[]
1970/01/01/09:00:48.230000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0160628574622
  y: -0.021141865284
  z: 0.381937184432
orientation: 
  x: 0.00688254894782
  y: 0.00153776870346
  z: 0.0781075282377
  w: 0.9969199967]",[]
1970/01/01/09:00:48.240000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0160628574622
  y: -0.021141865284
  z: 0.381937184432
orientation: 
  x: 0.00688254894782
  y: 0.00153776870346
  z: 0.0781075282377
  w: 0.9969199967]",[]
1970/01/01/09:00:48.250000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0156759445508
  y: -0.0210151535081
  z: 0.381928163855
orientation: 
  x: 0.00647977728061
  y: 0.00102576164359
  z: 0.0782590923668
  w: 0.996911467865]",[]
1970/01/01/09:00:48.260000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0156759445508
  y: -0.0210151535081
  z: 0.381928163855
orientation: 
  x: 0.00647977728061
  y: 0.00102576164359
  z: 0.0782590923668
  w: 0.996911467865]",[]
1970/01/01/09:00:48.270000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0156759445508
  y: -0.0210151535081
  z: 0.381928163855
orientation: 
  x: 0.00647977728061
  y: 0.00102576164359
  z: 0.0782590923668
  w: 0.996911467865]",[]
1970/01/01/09:00:48.280000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158815045621
  y: -0.020745183123
  z: 0.381985343039
orientation: 
  x: 0.00578659540838
  y: 0.00126043896042
  z: 0.0780867191465
  w: 0.996928979868]",[]
1970/01/01/09:00:48.290000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158815045621
  y: -0.020745183123
  z: 0.381985343039
orientation: 
  x: 0.00578659540838
  y: 0.00126043896042
  z: 0.0780867191465
  w: 0.996928979868]",[]
1970/01/01/09:00:48.300000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158815045621
  y: -0.020745183123
  z: 0.381985343039
orientation: 
  x: 0.00578659540838
  y: 0.00126043896042
  z: 0.0780867191465
  w: 0.996928979868]",[]
1970/01/01/09:00:48.310000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158815045621
  y: -0.020745183123
  z: 0.381985343039
orientation: 
  x: 0.00578659540838
  y: 0.00126043896042
  z: 0.0780867191465
  w: 0.996928979868]",[]
1970/01/01/09:00:48.320000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158117845808
  y: -0.0208335620694
  z: 0.381995109859
orientation: 
  x: 0.00571551719455
  y: 0.00111936729885
  z: 0.078077616179
  w: 0.996930271249]",[]
1970/01/01/09:00:48.330000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158117845808
  y: -0.0208335620694
  z: 0.381995109859
orientation: 
  x: 0.00571551719455
  y: 0.00111936729885
  z: 0.078077616179
  w: 0.996930271249]",[]
1970/01/01/09:00:48.340000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158117845808
  y: -0.0208335620694
  z: 0.381995109859
orientation: 
  x: 0.00571551719455
  y: 0.00111936729885
  z: 0.078077616179
  w: 0.996930271249]",[]
1970/01/01/09:00:48.350000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0158117845808
  y: -0.0208335620694
  z: 0.381995109859
orientation: 
  x: 0.00571551719455
  y: 0.00111936729885
  z: 0.078077616179
  w: 0.996930271249]",[]
1970/01/01/09:00:48.360000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157396284337
  y: -0.0208639722252
  z: 0.381999549941
orientation: 
  x: 0.00558047315032
  y: 0.000986118644342
  z: 0.0778662316752
  w: 0.996947709689]",[]
1970/01/01/09:00:48.370000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157396284337
  y: -0.0208639722252
  z: 0.381999549941
orientation: 
  x: 0.00558047315032
  y: 0.000986118644342
  z: 0.0778662316752
  w: 0.996947709689]",[]
1970/01/01/09:00:48.380000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157396284337
  y: -0.0208639722252
  z: 0.381999549941
orientation: 
  x: 0.00558047315032
  y: 0.000986118644342
  z: 0.0778662316752
  w: 0.996947709689]",[]
1970/01/01/09:00:48.390000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157370666
  y: -0.0209350579597
  z: 0.381991670714
orientation: 
  x: 0.00556880213945
  y: 0.000941033618764
  z: 0.0778255455927
  w: 0.996950995461]",[]
1970/01/01/09:00:48.400000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157370666
  y: -0.0209350579597
  z: 0.381991670714
orientation: 
  x: 0.00556880213945
  y: 0.000941033618764
  z: 0.0778255455927
  w: 0.996950995461]",[]
1970/01/01/09:00:48.410000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.015741667661
  y: -0.0210406994533
  z: 0.381978772134
orientation: 
  x: 0.0056255651275
  y: 0.000904351261545
  z: 0.077816568801
  w: 0.996951411447]",[]
1970/01/01/09:00:48.420000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.015741667661
  y: -0.0210406994533
  z: 0.381978772134
orientation: 
  x: 0.0056255651275
  y: 0.000904351261545
  z: 0.077816568801
  w: 0.996951411447]",[]
1970/01/01/09:00:48.430000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.015741667661
  y: -0.0210406994533
  z: 0.381978772134
orientation: 
  x: 0.0056255651275
  y: 0.000904351261545
  z: 0.077816568801
  w: 0.996951411447]",[]
1970/01/01/09:00:48.440000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157464059428
  y: -0.0211332303693
  z: 0.381967883059
orientation: 
  x: 0.00568798483399
  y: 0.000876433245788
  z: 0.0778122116745
  w: 0.996951422291]",[]
1970/01/01/09:00:48.450000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157464059428
  y: -0.0211332303693
  z: 0.381967883059
orientation: 
  x: 0.00568798483399
  y: 0.000876433245788
  z: 0.0778122116745
  w: 0.996951422291]",[]
1970/01/01/09:00:48.460000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157464059428
  y: -0.0211332303693
  z: 0.381967883059
orientation: 
  x: 0.00568798483399
  y: 0.000876433245788
  z: 0.0778122116745
  w: 0.996951422291]",[]
1970/01/01/09:00:48.470000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157491813535
  y: -0.0212325305253
  z: 0.38195730534
orientation: 
  x: 0.00575077092895
  y: 0.000841545898203
  z: 0.0778100779994
  w: 0.996951258686]",[]
1970/01/01/09:00:48.480000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157491813535
  y: -0.0212325305253
  z: 0.38195730534
orientation: 
  x: 0.00575077092895
  y: 0.000841545898203
  z: 0.0778100779994
  w: 0.996951258686]",[]
1970/01/01/09:00:48.490000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157491813535
  y: -0.0212325305253
  z: 0.38195730534
orientation: 
  x: 0.00575077092895
  y: 0.000841545898203
  z: 0.0778100779994
  w: 0.996951258686]",[]
1970/01/01/09:00:48.500000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157491813535
  y: -0.0212325305253
  z: 0.38195730534
orientation: 
  x: 0.00575077092895
  y: 0.000841545898203
  z: 0.0778100779994
  w: 0.996951258686]",[]
1970/01/01/09:00:48.510000,"['Floor', 'KHR-3HV']","[position: 
  x: 0.0
  y: 0.0
  z: -0.1
orientation: 
  x: 0.0
  y: 0.0
  z: 0.0
  w: 1.0, position: 
  x: 0.0157491813535
  y: -0.0212325305253
  z: 0.38195730534
orientation: 
  x: 0.00575077092895
  y: 0.000841545898203
  z: 0.0778100779994
  w: 0.996951258686]",[]
